"","X","pitch_uid","pitch_no","date","pa_of_inning","pitch_of_pa","pitcher_name","pitcher_id","pitcher_throws","pitcher_team_id","pitcher_team_name","batter_name","batter_id","batter_side","batter_team_id","batter_team_name","inning","top_bottom","outs","balls","strikes","pitch_type","pitch_type_abbr","pitch_call","k_or_bb","hit_type","play_result","outs_on_play","runs_scored","rel_speed","spin_rate","spin_axis","rel_height","rel_side","extension","induced_vert_break","horz_break","plate_loc_height","plate_loc_side","vert_appr_angle","horz_appr_angle","exit_speed","launch_angle","bat_speed","swing_length","distance","catcher_name","catcher_id","home_team_id","home_team_name","home_team_conf","away_team_id","away_team_name","away_team_conf","game_id","game_type","season","pitch_group","pitch_group_abbr","count_type","is_zone","is_strike","is_swing","zone_label","zone_num_14","pitch_call_prev","pitch_type_prev","pitch_group_prev","pa_id","pa_result","woba_value"
"810",810,"2024-745415-133",133,"2024-05-24",3,5,"Darvish, Yu",506433,"Right","SD","SD","Rizzo, Anthony",519203,"Left","NYY","NYY",5,"Top",2,2,2,"Curveball","CB","BallCalled",NA,NA,NA,NA,0,80.5,2753,36,5.63,1.84,6.6,-9,-8.16,0.2,-0.26,-10.7244741206159,-2.97026972987547,NA,NA,NA,NA,NA,669134,669134,"SD","SD","Non-D1","NYY","NYY","Non-D1",745415,"R",2024,"Breaking Ball","BRK","Two Strikes",FALSE,FALSE,FALSE,"Waste",13,"BallCalled","Splitter","Offspeed","745415_5_3_506433_519203",NA,NA
"811",811,"2024-745415-134",134,"2024-05-24",3,6,"Darvish, Yu",506433,"Right","SD","SD","Rizzo, Anthony",519203,"Left","NYY","NYY",5,"Top",2,3,2,"Sinker","SI","InPlay",NA,"FlyBall","Out",1,0,94.3,2281,215,5.45,2.16,6.7,11.52,11.04,3.2,-0.38,-4.27710703690989,-1.74771752466353,94,33,63.97654,5.76254,351,669134,669134,"SD","SD","Non-D1","NYY","NYY","Non-D1",745415,"R",2024,"Fastball","FB","Two Strikes",TRUE,TRUE,TRUE,"Heart",1,"BallCalled","Curveball","Breaking Ball","745415_5_3_506433_519203","In Play, Out",0.068808819369117
"812",812,"2024-745415-143",143,"2024-05-24",1,1,"Darvish, Yu",506433,"Right","SD","SD","Torres, Gleyber",650402,"Right","NYY","NYY",6,"Top",0,0,0,"Fastball","FB","BallCalled",NA,NA,NA,NA,0,92.1,2153,212,5.64,2.14,6.7,17.64,9.96,1.15,0.55,-6.30715323106008,-0.823763266001527,NA,NA,NA,NA,NA,669134,669134,"SD","SD","Non-D1","NYY","NYY","Non-D1",745415,"R",2024,"Fastball","FB","F-Pitch",FALSE,FALSE,FALSE,"Chase",14,NA,NA,NA,"745415_6_1_506433_650402",NA,NA
"813",813,"2024-745415-144",144,"2024-05-24",1,2,"Darvish, Yu",506433,"Right","SD","SD","Torres, Gleyber",650402,"Right","NYY","NYY",6,"Top",0,1,0,"Slider","SL","BallCalled",NA,NA,NA,NA,0,83.5,2703,98,5.69,2.06,6.3,0.36,-4.68,3.96,1.49,-5.72912197036429,-1.01619023779381,NA,NA,NA,NA,NA,669134,669134,"SD","SD","Non-D1","NYY","NYY","Non-D1",745415,"R",2024,"Breaking Ball","BRK","Early",FALSE,FALSE,FALSE,"Chase",12,"BallCalled","Fastball","Fastball","745415_6_1_506433_650402",NA,NA
"814",814,"2024-745415-145",145,"2024-05-24",1,3,"Darvish, Yu",506433,"Right","SD","SD","Torres, Gleyber",650402,"Right","NYY","NYY",6,"Top",0,2,0,"Slider","SL","FoulBall",NA,NA,NA,NA,0,83.6,2720,97,5.72,2,6.5,3.48,-6.84,2.61,0.43,-6.8987045108693,-2.28289016235049,65.5,36,69.88453,7.39909,170,669134,669134,"SD","SD","Non-D1","NYY","NYY","Non-D1",745415,"R",2024,"Breaking Ball","BRK","B-Ahead",TRUE,TRUE,TRUE,"Heart",6,"BallCalled","Slider","Breaking Ball","745415_6_1_506433_650402",NA,NA
"815",815,"2024-745415-146",146,"2024-05-24",1,4,"Darvish, Yu",506433,"Right","SD","SD","Torres, Gleyber",650402,"Right","NYY","NYY",6,"Top",0,2,1,"Fastball","FB","FoulBall",NA,NA,NA,NA,0,92.2,2252,213,5.61,1.94,6.6,15.24,8.04,2.9,-0.83,-4.63482185840633,-2.2647089269962,73.8,68,71.15959,7.51434,153,669134,669134,"SD","SD","Non-D1","NYY","NYY","Non-D1",745415,"R",2024,"Fastball","FB","B-Ahead",FALSE,TRUE,TRUE,"Edge",11,"FoulBall","Slider","Breaking Ball","745415_6_1_506433_650402",NA,NA
"816",816,"2024-745415-147",147,"2024-05-24",1,5,"Darvish, Yu",506433,"Right","SD","SD","Torres, Gleyber",650402,"Right","NYY","NYY",6,"Top",0,2,2,"Splitter","SP","BallCalled",NA,NA,NA,NA,0,87.1,1485,220,5.58,2.06,6.6,7.56,12.36,2.57,1.78,-6.10499343595344,0.800072038470216,NA,NA,NA,NA,NA,669134,669134,"SD","SD","Non-D1","NYY","NYY","Non-D1",745415,"R",2024,"Offspeed","OFF","Two Strikes",FALSE,FALSE,FALSE,"Waste",12,"FoulBall","Fastball","Fastball","745415_6_1_506433_650402",NA,NA
"817",817,"2024-745415-148",148,"2024-05-24",1,6,"Darvish, Yu",506433,"Right","SD","SD","Torres, Gleyber",650402,"Right","NYY","NYY",6,"Top",0,3,2,"Curveball","CB","StrikeSwinging","Strikeout",NA,NA,NA,0,79,2556,44,5.62,1.86,6.7,-6.72,-7.92,0.75,-0.47,-10.0778762725573,-3.19675265844866,NA,NA,26.25196,6.51192,NA,669134,669134,"SD","SD","Non-D1","NYY","NYY","Non-D1",745415,"R",2024,"Breaking Ball","BRK","Two Strikes",FALSE,TRUE,TRUE,"Chase",13,"BallCalled","Splitter","Offspeed","745415_6_1_506433_650402","Strikeout",0.0288651689276732
"818",818,"2024-745415-149",149,"2024-05-24",2,1,"Darvish, Yu",506433,"Right","SD","SD","Wells, Austin",669224,"Left","NYY","NYY",6,"Top",1,0,0,"Sinker","SI","BallCalled",NA,NA,NA,NA,0,94.1,2260,217,5.4,2.11,6.8,13.2,14.88,2.28,-1.09,-5.06432539617677,-2.1080972398946,NA,NA,NA,NA,NA,669134,669134,"SD","SD","Non-D1","NYY","NYY","Non-D1",745415,"R",2024,"Fastball","FB","F-Pitch",FALSE,FALSE,FALSE,"Chase",13,NA,NA,NA,"745415_6_2_506433_669224",NA,NA
"819",819,"2024-745415-150",150,"2024-05-24",2,2,"Darvish, Yu",506433,"Right","SD","SD","Wells, Austin",669224,"Left","NYY","NYY",6,"Top",1,1,0,"Slider","SL","StrikeCalled",NA,NA,NA,NA,0,83.9,2723,91,5.62,2.01,6.6,-1.08,-6.12,1.33,-0.09,-8.51042889251766,-2.7890402311366,NA,NA,NA,NA,NA,669134,669134,"SD","SD","Non-D1","NYY","NYY","Non-D1",745415,"R",2024,"Breaking Ball","BRK","Early",FALSE,TRUE,FALSE,"Edge",13,"BallCalled","Sinker","Fastball","745415_6_2_506433_669224",NA,NA
"820",820,"2024-745415-151",151,"2024-05-24",2,3,"Darvish, Yu",506433,"Right","SD","SD","Wells, Austin",669224,"Left","NYY","NYY",6,"Top",1,1,1,"Fastball","FB","InPlay",NA,"GroundBall","Single",0,0,94.1,2374,212,5.63,1.89,6.6,18,8.04,2.84,0.38,-4.29773154108237,-0.909764604587045,101,3,69.17889,6.39417,83,669134,669134,"SD","SD","Non-D1","NYY","NYY","Non-D1",745415,"R",2024,"Fastball","FB","Early",TRUE,TRUE,TRUE,"Heart",3,"StrikeCalled","Slider","Breaking Ball","745415_6_2_506433_669224","In Play, Single",0.856746866331502
"821",821,"2024-745415-152",152,"2024-05-24",3,1,"Darvish, Yu",506433,"Right","SD","SD","Berti, Jon",542932,"Right","NYY","NYY",6,"Top",1,0,0,"Sinker","SI","StrikeCalled",NA,NA,NA,NA,0,91.4,2167,208,5.54,1.95,6.7,10.68,12.36,2.78,-0.81,-5.16188338337334,-1.86285492441927,NA,NA,NA,NA,NA,669134,669134,"SD","SD","Non-D1","NYY","NYY","Non-D1",745415,"R",2024,"Fastball","FB","F-Pitch",FALSE,TRUE,FALSE,"Edge",11,NA,NA,NA,"745415_6_3_506433_542932",NA,NA
"822",822,"2024-745415-153",153,"2024-05-24",3,2,"Darvish, Yu",506433,"Right","SD","SD","Berti, Jon",542932,"Right","NYY","NYY",6,"Top",1,0,1,"Fastball","FB","FoulBall",NA,NA,NA,NA,0,92.4,2277,215,5.56,2.05,6.5,17.88,6,2.35,0.08,-4.91092662991519,-1.58797785975292,74.2,64,74.3563,7.62991,165,669134,669134,"SD","SD","Non-D1","NYY","NYY","Non-D1",745415,"R",2024,"Fastball","FB","Early",TRUE,TRUE,TRUE,"Heart",5,"StrikeCalled","Sinker","Fastball","745415_6_3_506433_542932",NA,NA
"823",823,"2024-745415-154",154,"2024-05-24",3,3,"Darvish, Yu",506433,"Right","SD","SD","Berti, Jon",542932,"Right","NYY","NYY",6,"Top",1,0,2,"Splitter","SP","StrikeSwinging","Strikeout",NA,NA,NA,0,88,1669,220,5.6,1.91,6.8,11.52,17.04,2.13,0.38,-6.15741683277833,-0.118748317402286,NA,NA,76.81112,8.64792,NA,669134,669134,"SD","SD","Non-D1","NYY","NYY","Non-D1",745415,"R",2024,"Offspeed","OFF","Two Strikes",TRUE,TRUE,TRUE,"Heart",9,"FoulBall","Fastball","Fastball","745415_6_3_506433_542932","Strikeout",0.0288651689276732
"824",824,"2024-745414-1",1,"2024-05-29",1,1,"Darvish, Yu",506433,"Right","SD","SD","Chisholm, Jazz",665862,"Left","MIA","MIA",1,"Top",0,0,0,"Slider","SL","StrikeSwinging",NA,NA,NA,NA,0,85.7,2778,92,5.7,2.02,6.4,2.04,-5.88,2.1,-0.17,-7.34132028643277,-2.86475187626821,NA,NA,71.21715,8.08111,NA,669134,669134,"SD","SD","Non-D1","MIA","MIA","Non-D1",745414,"R",2024,"Breaking Ball","BRK","F-Pitch",TRUE,TRUE,TRUE,"Heart",8,NA,NA,NA,"745414_1_1_506433_665862",NA,NA
"825",825,"2024-745414-2",2,"2024-05-29",1,2,"Darvish, Yu",506433,"Right","SD","SD","Chisholm, Jazz",665862,"Left","MIA","MIA",1,"Top",0,0,1,"Fastball","FB","BallCalled",NA,NA,NA,NA,0,94.2,2346,214,5.68,1.94,6.4,16.68,9.36,2.82,0.92,-4.4774608455947,-0.263298321852499,NA,NA,NA,NA,NA,669134,669134,"SD","SD","Non-D1","MIA","MIA","Non-D1",745414,"R",2024,"Fastball","FB","Early",FALSE,FALSE,FALSE,"Edge",12,"StrikeSwinging","Slider","Breaking Ball","745414_1_1_506433_665862",NA,NA
"826",826,"2024-745414-3",3,"2024-05-29",1,3,"Darvish, Yu",506433,"Right","SD","SD","Chisholm, Jazz",665862,"Left","MIA","MIA",1,"Top",0,1,1,"Slider","SL","BallCalled",NA,NA,NA,NA,0,87.5,2794,137,5.7,2.04,6.5,1.56,-5.76,1.03,0.1,-8.33862373194548,-2.58471192164938,NA,NA,NA,NA,NA,669134,669134,"SD","SD","Non-D1","MIA","MIA","Non-D1",745414,"R",2024,"Breaking Ball","BRK","Early",FALSE,FALSE,FALSE,"Chase",14,"BallCalled","Fastball","Fastball","745414_1_1_506433_665862",NA,NA
"827",827,"2024-745414-4",4,"2024-05-29",1,4,"Darvish, Yu",506433,"Right","SD","SD","Chisholm, Jazz",665862,"Left","MIA","MIA",1,"Top",0,2,1,"Slider","SL","FoulBall",NA,NA,NA,NA,0,85.8,2774,97,5.68,2.08,6.4,0.72,-5.4,2.3,0.42,-7.21580977744443,-2.25200393429648,70.8,32,73.03839,7.28595,214,669134,669134,"SD","SD","Non-D1","MIA","MIA","Non-D1",745414,"R",2024,"Breaking Ball","BRK","B-Ahead",TRUE,TRUE,TRUE,"Heart",6,"BallCalled","Slider","Breaking Ball","745414_1_1_506433_665862",NA,NA
"828",828,"2024-745414-5",5,"2024-05-29",1,5,"Darvish, Yu",506433,"Right","SD","SD","Chisholm, Jazz",665862,"Left","MIA","MIA",1,"Top",0,2,2,"Splitter","SP","BallCalled",NA,NA,NA,NA,0,88.5,1200,223,5.69,2.02,6.6,5.4,10.08,1.77,1.85,-7.11898540668266,0.711002718353469,NA,NA,NA,NA,NA,669134,669134,"SD","SD","Non-D1","MIA","MIA","Non-D1",745414,"R",2024,"Offspeed","OFF","Two Strikes",FALSE,FALSE,FALSE,"Waste",14,"FoulBall","Slider","Breaking Ball","745414_1_1_506433_665862",NA,NA
"829",829,"2024-745414-6",6,"2024-05-29",1,6,"Darvish, Yu",506433,"Right","SD","SD","Chisholm, Jazz",665862,"Left","MIA","MIA",1,"Top",0,3,2,"Fastball","FB","InPlay",NA,"GroundBall","Out",1,0,95,2289,213,5.56,2.03,6.5,18.12,8.88,2.92,0.92,-4.04407862124953,-0.403975748487763,90.7,-5,73.48097,7.34092,25,669134,669134,"SD","SD","Non-D1","MIA","MIA","Non-D1",745414,"R",2024,"Fastball","FB","Two Strikes",FALSE,TRUE,TRUE,"Edge",12,"BallCalled","Splitter","Offspeed","745414_1_1_506433_665862","In Play, Out",0.076724249529639
"830",830,"2024-745414-7",7,"2024-05-29",2,1,"Darvish, Yu",506433,"Right","SD","SD","De La Cruz, Bryan",650559,"Right","MIA","MIA",1,"Top",1,0,0,"Fastball","FB","StrikeSwinging",NA,NA,NA,NA,0,94.6,2403,211,5.65,1.89,6.6,16.8,5.04,2.4,-0.49,-4.83935320940052,-2.11530522969122,NA,NA,69.85731,7.09293,NA,669134,669134,"SD","SD","Non-D1","MIA","MIA","Non-D1",745414,"R",2024,"Fastball","FB","F-Pitch",TRUE,TRUE,TRUE,"Edge",4,NA,NA,NA,"745414_1_2_506433_650559",NA,NA
"831",831,"2024-745414-8",8,"2024-05-29",2,2,"Darvish, Yu",506433,"Right","SD","SD","De La Cruz, Bryan",650559,"Right","MIA","MIA",1,"Top",1,0,1,"Slider","SL","BallCalled",NA,NA,NA,NA,0,87.4,2821,87,5.7,1.76,6.4,3.6,-6.12,1.21,-1.66,-7.98028308781343,-4.20867435045126,NA,NA,NA,NA,NA,669134,669134,"SD","SD","Non-D1","MIA","MIA","Non-D1",745414,"R",2024,"Breaking Ball","BRK","Early",FALSE,FALSE,FALSE,"Waste",13,"StrikeSwinging","Fastball","Fastball","745414_1_2_506433_650559",NA,NA
"832",832,"2024-745414-9",9,"2024-05-29",2,3,"Darvish, Yu",506433,"Right","SD","SD","De La Cruz, Bryan",650559,"Right","MIA","MIA",1,"Top",1,1,1,"Slider","SL","FoulBall",NA,NA,NA,NA,0,86.9,2777,128,5.62,1.96,6.4,3.84,-5.52,2.04,-0.39,-7.049073449452,-3.00610765767576,71.2,36,63.29198,8.65502,224,669134,669134,"SD","SD","Non-D1","MIA","MIA","Non-D1",745414,"R",2024,"Breaking Ball","BRK","Early",TRUE,TRUE,TRUE,"Heart",7,"BallCalled","Slider","Breaking Ball","745414_1_2_506433_650559",NA,NA
"833",833,"2024-745414-10",10,"2024-05-29",2,4,"Darvish, Yu",506433,"Right","SD","SD","De La Cruz, Bryan",650559,"Right","MIA","MIA",1,"Top",1,1,2,"Curveball","CB","BallCalled",NA,NA,NA,NA,0,81.2,2819,43,5.7,1.84,6.7,-10.44,-9,0.84,-1.33,-10.1845907449159,-4.19236048469777,NA,NA,NA,NA,NA,669134,669134,"SD","SD","Non-D1","MIA","MIA","Non-D1",745414,"R",2024,"Breaking Ball","BRK","Two Strikes",FALSE,FALSE,FALSE,"Chase",13,"FoulBall","Slider","Breaking Ball","745414_1_2_506433_650559",NA,NA
"834",834,"2024-745414-11",11,"2024-05-29",2,5,"Darvish, Yu",506433,"Right","SD","SD","De La Cruz, Bryan",650559,"Right","MIA","MIA",1,"Top",1,2,2,"Fastball","FB","FoulBall",NA,NA,NA,NA,0,95.5,2397,210,5.68,1.94,6.6,18,9.48,3.84,1.46,-3.16578840677588,0.327978152217323,78.3,44,53.92944,6.71214,272,669134,669134,"SD","SD","Non-D1","MIA","MIA","Non-D1",745414,"R",2024,"Fastball","FB","Two Strikes",FALSE,TRUE,TRUE,"Chase",12,"BallCalled","Curveball","Breaking Ball","745414_1_2_506433_650559",NA,NA
"835",835,"2024-745414-12",12,"2024-05-29",2,6,"Darvish, Yu",506433,"Right","SD","SD","De La Cruz, Bryan",650559,"Right","MIA","MIA",1,"Top",1,2,2,"Fastball","FB","StrikeSwinging","Strikeout",NA,NA,NA,0,94.4,2318,210,5.66,1.77,6.6,17.04,8.28,2.78,0.75,-4.4480412556651,-0.360741093087175,NA,NA,73.04647,8.1381,NA,669134,669134,"SD","SD","Non-D1","MIA","MIA","Non-D1",745414,"R",2024,"Fastball","FB","Two Strikes",FALSE,TRUE,TRUE,"Edge",12,"FoulBall","Fastball","Fastball","745414_1_2_506433_650559","Strikeout",0.0288651689276732
"836",836,"2024-745414-13",13,"2024-05-29",3,1,"Darvish, Yu",506433,"Right","SD","SD","Bell, Josh",605137,"Left","MIA","MIA",1,"Top",2,0,0,"Fastball","FB","FoulBall",NA,NA,NA,NA,0,94.3,2372,211,5.54,2,6.6,18.24,8.16,2.33,0.41,-4.6995125637649,-0.985510828404537,73.9,50,81.05951,9.28976,207,669134,669134,"SD","SD","Non-D1","MIA","MIA","Non-D1",745414,"R",2024,"Fastball","FB","F-Pitch",TRUE,TRUE,TRUE,"Heart",6,NA,NA,NA,"745414_1_3_506433_605137",NA,NA
"837",837,"2024-745414-14",14,"2024-05-29",3,2,"Darvish, Yu",506433,"Right","SD","SD","Bell, Josh",605137,"Left","MIA","MIA",1,"Top",2,0,1,"Cutter","CT","FoulBall",NA,NA,NA,NA,0,92.6,2513,194,5.72,1.81,6.7,13.68,0.36,2.61,-0.12,-5.15444430683687,-2.03865890635172,68.7,67,75.8923,7.87651,142,669134,669134,"SD","SD","Non-D1","MIA","MIA","Non-D1",745414,"R",2024,"Breaking Ball","BRK","Early",TRUE,TRUE,TRUE,"Heart",5,"FoulBall","Fastball","Fastball","745414_1_3_506433_605137",NA,NA
"838",838,"2024-745414-15",15,"2024-05-29",3,3,"Darvish, Yu",506433,"Right","SD","SD","Bell, Josh",605137,"Left","MIA","MIA",1,"Top",2,0,2,"Fastball","FB","InPlay",NA,"GroundBall","Single",0,0,95,2372,213,5.69,1.96,6.5,17.4,9.24,3.24,0.55,-3.90740323750348,-0.694322087553568,97.9,-16,74.34619,7.8335,10,669134,669134,"SD","SD","Non-D1","MIA","MIA","Non-D1",745414,"R",2024,"Fastball","FB","Two Strikes",TRUE,TRUE,TRUE,"Edge",3,"FoulBall","Cutter","Breaking Ball","745414_1_3_506433_605137","In Play, Single",0.856746866331502
"839",839,"2024-745414-16",16,"2024-05-29",4,1,"Darvish, Yu",506433,"Right","SD","SD","Sanchez, Jesus",660821,"Left","MIA","MIA",1,"Top",2,0,0,"Fastball","FB","BallCalled",NA,NA,NA,NA,0,95,2327,214,5.63,2.14,6.5,16.2,7.2,4.25,0.73,-2.88650931461136,-0.879219893643047,NA,NA,NA,NA,NA,669134,669134,"SD","SD","Non-D1","MIA","MIA","Non-D1",745414,"R",2024,"Fastball","FB","F-Pitch",FALSE,FALSE,FALSE,"Chase",12,NA,NA,NA,"745414_1_4_506433_660821",NA,NA
"840",840,"2024-745414-17",17,"2024-05-29",4,2,"Darvish, Yu",506433,"Right","SD","SD","Sanchez, Jesus",660821,"Left","MIA","MIA",1,"Top",2,1,0,"Fastball","FB","BallCalled",NA,NA,NA,NA,0,94.3,2229,218,5.58,2.11,6.5,14.28,7.68,2.74,1.05,-4.65668113464154,-0.458495453871408,NA,NA,NA,NA,NA,669134,669134,"SD","SD","Non-D1","MIA","MIA","Non-D1",745414,"R",2024,"Fastball","FB","Early",FALSE,FALSE,FALSE,"Chase",12,"BallCalled","Fastball","Fastball","745414_1_4_506433_660821",NA,NA
"841",841,"2024-745414-18",18,"2024-05-29",4,3,"Darvish, Yu",506433,"Right","SD","SD","Sanchez, Jesus",660821,"Left","MIA","MIA",1,"Top",2,2,0,"Slider","SL","InPlay",NA,"LineDrive","Single",0,0,86.3,2737,122,5.68,1.96,6.4,0.96,-6.12,1.71,-0.01,-7.76821392581422,-2.64961931748186,108,10,80.94616,7.96686,187,669134,669134,"SD","SD","Non-D1","MIA","MIA","Non-D1",745414,"R",2024,"Breaking Ball","BRK","B-Ahead",TRUE,TRUE,TRUE,"Edge",8,"BallCalled","Fastball","Fastball","745414_1_4_506433_660821","In Play, Single",0.856746866331502
"842",842,"2024-745414-19",19,"2024-05-29",5,1,"Darvish, Yu",506433,"Right","SD","SD","Burger, Jake",669394,"Right","MIA","MIA",1,"Top",2,0,0,"Sinker","SI","StrikeCalled",NA,NA,NA,NA,0,93.8,2183,216,5.5,2.06,6.6,9.72,12,2.96,0.08,-4.78708760631237,-1.05682220173138,NA,NA,NA,NA,NA,669134,669134,"SD","SD","Non-D1","MIA","MIA","Non-D1",745414,"R",2024,"Fastball","FB","F-Pitch",TRUE,TRUE,FALSE,"Heart",2,NA,NA,NA,"745414_1_5_506433_669394",NA,NA
"843",843,"2024-745414-20",20,"2024-05-29",5,2,"Darvish, Yu",506433,"Right","SD","SD","Burger, Jake",669394,"Right","MIA","MIA",1,"Top",2,0,1,"Sinker","SI","InPlay",NA,"GroundBall","FieldersChoice",1,0,93.2,2125,212,5.44,2.13,6.8,9.24,12.36,2.71,1.04,-5.08566230332794,-0.0672817815118899,73.7,9,73.52209,6.2914,119,669134,669134,"SD","SD","Non-D1","MIA","MIA","Non-D1",745414,"R",2024,"Fastball","FB","Early",FALSE,TRUE,TRUE,"Chase",12,"StrikeCalled","Sinker","Fastball","745414_1_5_506433_669394","In Play, Fielders Choice",0.076724249529639
"844",844,"2024-745414-38",38,"2024-05-29",1,1,"Darvish, Yu",506433,"Right","SD","SD","Gordon, Nick",624503,"Left","MIA","MIA",2,"Top",0,0,0,"Fastball","FB","StrikeSwinging",NA,NA,NA,NA,0,92.9,2299,214,5.72,2.07,6.5,17.4,7.68,3.16,0.76,-4.22201420477411,-0.728127612023852,NA,NA,68.18053,6.69772,NA,669134,669134,"SD","SD","Non-D1","MIA","MIA","Non-D1",745414,"R",2024,"Fastball","FB","F-Pitch",FALSE,TRUE,TRUE,"Edge",12,NA,NA,NA,"745414_2_1_506433_624503",NA,NA
"845",845,"2024-745414-39",39,"2024-05-29",1,2,"Darvish, Yu",506433,"Right","SD","SD","Gordon, Nick",624503,"Left","MIA","MIA",2,"Top",0,0,1,"Curveball","CB","InPlay",NA,"LineDrive","Single",0,0,77.1,2863,44,5.75,1.89,6.4,-15,-10.92,2.47,0.59,-9.30940497120351,-2.35219733842755,80.4,13,65.90332,6.69146,165,669134,669134,"SD","SD","Non-D1","MIA","MIA","Non-D1",745414,"R",2024,"Breaking Ball","BRK","Early",TRUE,TRUE,TRUE,"Edge",6,"StrikeSwinging","Fastball","Fastball","745414_2_1_506433_624503","In Play, Single",0.856746866331502
"846",846,"2024-745414-40",40,"2024-05-29",2,1,"Darvish, Yu",506433,"Right","SD","SD","Lopez, Otto",672640,"Right","MIA","MIA",2,"Top",0,0,0,"Sinker","SI","StrikeCalled",NA,NA,NA,NA,0,92.9,2298,209,5.48,2.09,6.8,10.2,15.72,1.56,-0.28,-6.28216487075769,-1.14121674567796,NA,NA,NA,NA,NA,669134,669134,"SD","SD","Non-D1","MIA","MIA","Non-D1",745414,"R",2024,"Fastball","FB","F-Pitch",TRUE,TRUE,FALSE,"Edge",7,NA,NA,NA,"745414_2_2_506433_672640",NA,NA
"847",847,"2024-745414-41",41,"2024-05-29",2,2,"Darvish, Yu",506433,"Right","SD","SD","Lopez, Otto",672640,"Right","MIA","MIA",2,"Top",0,0,1,"Sinker","SI","InPlay",NA,"FlyBall","Out",1,0,93.1,2289,215,5.5,2.25,6.6,12.48,16.68,3.07,1.14,-4.49622443306875,0.301073832026078,94.1,47,73.06469,6.3978,292,669134,669134,"SD","SD","Non-D1","MIA","MIA","Non-D1",745414,"R",2024,"Fastball","FB","Early",FALSE,TRUE,TRUE,"Chase",12,"StrikeCalled","Sinker","Fastball","745414_2_2_506433_672640","In Play, Out",0.068808819369117
"848",848,"2024-745414-42",42,"2024-05-29",3,1,"Darvish, Yu",506433,"Right","SD","SD","Brujan, Vidal",660644,"Left","MIA","MIA",2,"Top",1,0,0,"Slider","SL","StrikeSwinging",NA,NA,NA,NA,0,87.1,2901,103,5.7,2.11,6.5,2.28,-6,0.62,-0.95,-8.74487735873539,-3.80933985976375,NA,NA,NA,NA,NA,669134,669134,"SD","SD","Non-D1","MIA","MIA","Non-D1",745414,"R",2024,"Breaking Ball","BRK","F-Pitch",FALSE,TRUE,TRUE,"Chase",13,NA,NA,NA,"745414_2_3_506433_660644",NA,NA
"849",849,"2024-745414-43",43,"2024-05-29",3,2,"Darvish, Yu",506433,"Right","SD","SD","Brujan, Vidal",660644,"Left","MIA","MIA",2,"Top",1,0,1,"Cutter","CT","StrikeSwinging",NA,NA,NA,NA,0,92,2601,192,5.8,1.82,6.6,13.2,-4.08,1.84,-0.42,-6.14766610305674,-2.76067987571325,NA,NA,33.13297,6.04207,NA,669134,669134,"SD","SD","Non-D1","MIA","MIA","Non-D1",745414,"R",2024,"Breaking Ball","BRK","Early",TRUE,TRUE,TRUE,"Heart",7,"StrikeSwinging","Slider","Breaking Ball","745414_2_3_506433_660644",NA,NA
"850",850,"2024-745414-44",44,"2024-05-29",3,3,"Darvish, Yu",506433,"Right","SD","SD","Brujan, Vidal",660644,"Left","MIA","MIA",2,"Top",1,0,2,"Splitter","SP","BallCalled",NA,NA,NA,NA,0,87.8,1443,226,5.64,1.96,6.7,1.8,3.36,0.7,1.13,-8.57317982666607,-0.59502275293434,NA,NA,NA,NA,NA,669134,669134,"SD","SD","Non-D1","MIA","MIA","Non-D1",745414,"R",2024,"Offspeed","OFF","Two Strikes",FALSE,FALSE,FALSE,"Chase",14,"StrikeSwinging","Cutter","Breaking Ball","745414_2_3_506433_660644",NA,NA
"851",851,"2024-745414-45",45,"2024-05-29",3,4,"Darvish, Yu",506433,"Right","SD","SD","Brujan, Vidal",660644,"Left","MIA","MIA",2,"Top",1,1,2,"Splitter","SP","BallCalled",NA,NA,NA,NA,0,89.2,1612,225,5.67,2.16,6.6,7.92,17.16,3.8,2.57,-4.67546586058008,1.97306818050877,NA,NA,NA,NA,NA,669134,669134,"SD","SD","Non-D1","MIA","MIA","Non-D1",745414,"R",2024,"Offspeed","OFF","Two Strikes",FALSE,FALSE,FALSE,"Waste",12,"BallCalled","Splitter","Offspeed","745414_2_3_506433_660644",NA,NA
"852",852,"2024-745414-46",46,"2024-05-29",3,5,"Darvish, Yu",506433,"Right","SD","SD","Brujan, Vidal",660644,"Left","MIA","MIA",2,"Top",1,2,2,"Cutter","CT","StrikeSwinging","Strikeout",NA,NA,NA,0,88.4,2774,131,5.76,2.01,6.5,6.72,-0.72,1.82,0.66,-7.03417203999561,-1.50758946111651,NA,NA,61.45311,8.35581,NA,669134,669134,"SD","SD","Non-D1","MIA","MIA","Non-D1",745414,"R",2024,"Breaking Ball","BRK","Two Strikes",TRUE,TRUE,TRUE,"Edge",9,"BallCalled","Splitter","Offspeed","745414_2_3_506433_660644","Strikeout",0.0288651689276732
